"id","question","sparql","answer","frame"
"217","Tell me the capital of Bourbon Restoration","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q207162> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"218","What is the capital of Bourbon Restoration?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q207162> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"219","What was the capital of Bourbon Restoration?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q207162> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"220","Give me the capital of Province of New York","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q769668> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","New York City","NPP"
"221","Tell me the capital of Province of New York","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q769668> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","New York City","NPP"
"222","What is the capital of Province of New York?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q769668> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","New York City","NPP"
"223","What was the capital of Province of New York?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q769668> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","New York City","NPP"
"224","Give me the capital of Seine","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1142326> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"225","Tell me the capital of Seine","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1142326> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"226","What is the capital of Seine?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1142326> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"227","What was the capital of Seine?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1142326> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"228","Give me the capital of United Kingdom of Great Britain and Ireland","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q174193> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"229","Tell me the capital of United Kingdom of Great Britain and Ireland","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q174193> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"230","What is the capital of United Kingdom of Great Britain and Ireland?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q174193> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"231","What was the capital of United Kingdom of Great Britain and Ireland?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q174193> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"232","Give me the capital of French Third Republic","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70802> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"233","Tell me the capital of French Third Republic","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70802> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"234","What is the capital of French Third Republic?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70802> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"235","What was the capital of French Third Republic?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70802> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"236","Give me the capital of Kingdom of Egypt","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q124943> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Cairo","NPP"
"237","Tell me the capital of Kingdom of Egypt","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q124943> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Cairo","NPP"
"238","What is the capital of Kingdom of Egypt?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q124943> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Cairo","NPP"
"239","What was the capital of Kingdom of Egypt?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q124943> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Cairo","NPP"
"240","Give me the capital of Kingdom of Great Britain","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q161885> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"241","Tell me the capital of Kingdom of Great Britain","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q161885> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"242","What is the capital of Kingdom of Great Britain?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q161885> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"243","What was the capital of Kingdom of Great Britain?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q161885> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"244","Give me the capital of Hundred Days","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"245","Tell me the capital of Hundred Days","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"246","What is the capital of Hundred Days?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"247","What was the capital of Hundred Days?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"248","Give me the capital of Hundred Days","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"249","Tell me the capital of Hundred Days","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"250","What is the capital of Hundred Days?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"251","What was the capital of Hundred Days?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"252","Give me the capital of Hundred Days","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"253","Tell me the capital of Hundred Days","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"254","What is the capital of Hundred Days?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"255","What was the capital of Hundred Days?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q199955> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"256","Give me the capital of Metropolitan France","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q212429> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"257","Tell me the capital of Metropolitan France","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q212429> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"258","What is the capital of Metropolitan France?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q212429> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"259","What was the capital of Metropolitan France?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q212429> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"260","Give me the capital of Wessex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"261","Tell me the capital of Wessex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"262","What is the capital of Wessex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"263","What was the capital of Wessex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"264","Give me the capital of Allied-occupied Germany","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"265","Tell me the capital of Allied-occupied Germany","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"266","What is the capital of Allied-occupied Germany?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"267","What was the capital of Allied-occupied Germany?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"268","Give me the capital of Allied-occupied Germany","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"269","Tell me the capital of Allied-occupied Germany","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"270","What is the capital of Allied-occupied Germany?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"271","What was the capital of Allied-occupied Germany?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2415901> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Berlin","NPP"
"272","Give me the capital of São Paulo Province","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q10354757> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","São Paulo","NPP"
"273","Tell me the capital of São Paulo Province","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q10354757> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","São Paulo","NPP"
"274","What is the capital of São Paulo Province?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q10354757> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","São Paulo","NPP"
"275","What was the capital of São Paulo Province?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q10354757> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","São Paulo","NPP"
"276","Give me the capital of Neustria","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q106577> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"277","Tell me the capital of Neustria","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q106577> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"278","What is the capital of Neustria?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q106577> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"279","What was the capital of Neustria?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q106577> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"280","Give me the capital of Lithuanian–Belorussian Soviet Socialist Republic","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q76236> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Babruysk","NPP"
"281","Tell me the capital of Lithuanian–Belorussian Soviet Socialist Republic","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q76236> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Babruysk","NPP"
"282","What is the capital of Lithuanian–Belorussian Soviet Socialist Republic?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q76236> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Babruysk","NPP"
"283","What was the capital of Lithuanian–Belorussian Soviet Socialist Republic?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q76236> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Babruysk","NPP"
"284","Give me the capital of The Protectorate","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1987351> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"285","Tell me the capital of The Protectorate","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1987351> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"286","What is the capital of The Protectorate?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1987351> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"287","What was the capital of The Protectorate?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q1987351> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"288","Give me the capital of Province of Massachusetts Bay","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2079909> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Boston","NPP"
"289","Tell me the capital of Province of Massachusetts Bay","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2079909> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Boston","NPP"
"290","What is the capital of Province of Massachusetts Bay?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2079909> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Boston","NPP"
"291","What was the capital of Province of Massachusetts Bay?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q2079909> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Boston","NPP"
"292","Give me the capital of Kingdom of France","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"293","Tell me the capital of Kingdom of France","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"294","What is the capital of Kingdom of France?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"295","What was the capital of Kingdom of France?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"296","Give me the capital of Kingdom of France","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"297","Tell me the capital of Kingdom of France","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"298","What is the capital of Kingdom of France?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"299","What was the capital of Kingdom of France?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q70972> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Versailles","NPP"
"300","Give me the capital of Second French Empire","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q71092> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"301","Tell me the capital of Second French Empire","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q71092> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"302","What is the capital of Second French Empire?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q71092> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"303","What was the capital of Second French Empire?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q71092> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Paris","NPP"
"304","Give me the capital of Los Angeles County","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q104994> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Los Angeles","NPP"
"305","Tell me the capital of Los Angeles County","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q104994> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Los Angeles","NPP"
"306","What is the capital of Los Angeles County?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q104994> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Los Angeles","NPP"
"307","What was the capital of Los Angeles County?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q104994> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Los Angeles","NPP"
"308","Give me the capital of Kingdom of Wessex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"309","Tell me the capital of Kingdom of Wessex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"310","What is the capital of Kingdom of Wessex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"311","What was the capital of Kingdom of Wessex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"312","Give me the capital of Wessex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"313","Tell me the capital of Wessex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"314","What is the capital of Wessex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"315","What was the capital of Wessex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q105313> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Winchester","NPP"
"316","Give me the capital of Kingdom of Essex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q110888> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"317","Tell me the capital of Kingdom of Essex","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q110888> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"318","What is the capital of Kingdom of Essex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q110888> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"319","What was the capital of Kingdom of Essex?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q110888> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","London","NPP"
"320","Give me the capital of Kingdom of England","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q179876> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Westminster","NPP"
"321","Tell me the capital of Kingdom of England","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q179876> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Westminster","NPP"
"322","What is the capital of Kingdom of England?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q179876> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Westminster","NPP"
"323","What was the capital of Kingdom of England?","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q179876> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Westminster","NPP"
"324","Give me the capital of Kingdom of England","SELECT ?objectLabel WHERE {    <http://www.wikidata.org/entity/Q179876> <http://www.wikidata.org/prop/direct/P36> ?object.   SERVICE wikibase:label {     bd:serviceParam wikibase:language ""en"" .   }}","Westminster","NPP"
